parent_id,parent_kode_dagri,kode_bps,nama_bps,kode_dagri,nama_dagri,kode_pos
1703,17.03,1703090,"KETAHUN",17.03.12,"KETAHUN","38661"
1703,17.03,1703091,"NAPAL PUTIH",17.03.13,"NAPAL PUTIH","38663"
1703,17.03,1703092,"ULOK KUPAI",17.03.23,"ULOK KUPAI",
1703,17.03,1703093,"PINANG RAYA",17.03.24,"PINANG RAYA",
1703,17.03,1703100,"PUTRI HIJAU",17.03.14,"PUTRI HIJAU","38662"
1703,17.03,1703101,"MARGA SAKTI SEBELAT",17.03.25,"MARGA SAKTI SEBELAT",
1704,17.04,1704010,"NASAL",17.04.07,"NASAL","38965;38964"
1704,17.04,1704020,"MAJE",17.04.06,"MAJE","38961;38962;38966;38965;38964;38963"
1704,17.04,1704030,"KAUR SELATAN",17.04.05,"KAUR SELATAN","38911;38912;38913;38914;38915;38916;38917;38919"
1704,17.04,1704031,"TETAP",17.04.12,"TETAP","38966;38965;38963"
1704,17.04,1704040,"KAUR TENGAH",17.04.04,"KAUR TENGAH","38961;38965"
1704,17.04,1704041,"LUAS",17.04.10,"LUAS","38966;38965;38963"
1704,17.04,1704042,"MUARA SAHUNG",17.04.11,"MUARA SAHUNG","38967"
1704,17.04,1704050,"KINAL",17.04.01,"KINAL","38962;38965"
1704,17.04,1704051,"SEMIDANG GUMAY",17.04.08,"SEMIDANG GUMAY","38953"
1704,17.04,1704060,"TANJUNG KEMUNING",17.04.02,"TANJUNG KEMUNING","38955"
1704,17.04,1704061,"KELAM TENGAH",17.04.09,"KELAM TENGAH","38956"
1704,17.04,1704070,"KAUR UTARA",17.04.03,"KAUR UTARA","38954"
1704,17.04,1704071,"PADANG GUCI HILIR",17.04.14,"PADANG GUCI HILIR","38957"
1704,17.04,1704072,"LUNGKANG KULE",17.04.13,"LUNGKANG KULE","38958"
1704,17.04,1704073,"PADANG GUCI HULU",17.04.15,"PADANG GUCI HULU","38959"
1705,17.05,1705010,"SEMIDANG ALAS MARAS",17.05.05,"SEMIDANG ALAS MARAS","38875"
1705,17.05,1705020,"SEMIDANG ALAS",17.05.04,"SEMIDANG ALAS","38873"
1705,17.05,1705030,"TALO",17.05.03,"TALO","38874"
1705,17.05,1705031,"ILIR TALO",17.05.14,"ILIR TALO","38887"
1705,17.05,1705032,"TALO KECIL",17.05.12,"TALO KECIL","38883;38888"
1705,17.05,1705033,"ULU TALO",17.05.13,"ULU TALO","38883;38886"
1705,17.05,1705040,"SELUMA",17.05.02,"SELUMA","38811"
1705,17.05,1705041,"SELUMA SELATAN",17.05.11,"SELUMA SELATAN","38878"
1705,17.05,1705042,"SELUMA BARAT",17.05.08,"SELUMA BARAT","38883;38888;38886"
1705,17.05,1705043,"SELUMA TIMUR",17.05.09,"SELUMA TIMUR","38885"
1705,17.05,1705044,"SELUMA UTARA",17.05.10,"SELUMA UTARA","38884"
1705,17.05,1705050,"SUKARAJA",17.05.01,"SUKARAJA","38877"
1705,17.05,1705051,"AIR PERIUKAN",17.05.06,"AIR PERIUKAN","38881"
1705,17.05,1705052,"LUBUK SANDI",17.05.07,"LUBUK SANDI","38882"
1706,17.06,1706010,"IPUH",17.06.05,"IPUH","38764"
1706,17.06,1706011,"AIR RAMI",17.06.07,"AIR RAMI","38761"
1706,17.06,1706012,"MALIN DEMAN",17.06.06,"MALIN DEMAN","38762"
1706,17.06,1706020,"PONDOK SUGUH",17.06.04,"PONDOK SUGUH","38766"
1706,17.06,1706021,"SUNGAI RUMBAI",17.06.15,"SUNGAI RUMBAI","38763"
1706,17.06,1706022,"TERAMANG JAYA",17.06.08,"TERAMANG JAYA","38775;38771"
1706,17.06,1706030,"TERAS TERUNJAM",17.06.03,"TERAS TERUNJAM","38774"
1706,17.06,1706031,"PENARIK",17.06.10,"PENARIK","38773"
1706,17.06,1706032,"SELAGAN RAYA",17.06.09,"SELAGAN RAYA","38775;38771"
1706,17.06,1706040,"KOTA MUKOMUKO",17.06.02,"KOTA MUKOMUKO","38711;38713;38714;38715;38716;38717;38718;38719"
1706,17.06,1706041,"AIR DIKIT",17.06.14,"AIR DIKIT","38772"
1706,17.06,1706042,"XIV KOTO",17.06.11,"XIV KOTO","38776"
1706,17.06,1706050,"LUBUK PINANG",17.06.01,"LUBUK PINANG","38784"
1706,17.06,1706051,"AIR MANJUNTO",17.06.13,"AIR MANJUNTO","38782"
